CPU Utilization
TestCase,CodeType,Vectorization,CompilerOpt,Threads,Parameter,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,Average
MatrixMult	autogenerate1	enableVC	gcc	1	200	   0.710 	   0.883 	   0.799 	   0.834 	   0.623 	   0.761 	   0.863 	   0.851 	   0.847 	   0.653 
MatrixMult	autogenerate1	enableVC	gcc	1	400	   0.960 	   0.964 	   0.966 	   0.963 	   0.957 	   0.968 	   0.964 	   0.968 	   0.965 	   0.871 
MatrixMult	autogenerate1	enableVC	gcc	1	600	   0.985 	   0.987 	   0.988 	   0.987 	   0.988 	   0.989 	   0.976 	   0.987 	   0.988 	   0.985 
MatrixMult	autogenerate1	enableVC	gcc	1	800	   0.995 	   0.996 	   0.994 	   0.995 	   0.995 	   0.996 	   0.995 	   0.981 	   0.938 	   0.996 
MatrixMult	autogenerate1	enableVC	gcc	1	1000	   0.997 	   0.998 	   0.997 	   0.998 	   0.998 	   0.994 	   0.998 	   0.998 	   0.997 	   0.998 
MatrixMult	autogenerate1	enableVC	gcc	1	1200	   0.998 	   0.998 	   0.997 	   0.999 	   0.999 	   0.999 	   0.998 	   0.998 	   0.999 	   0.999 
MatrixMult	autogenerate1	enableVC	gcc	1	1400	   0.998 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 
MatrixMult	autogenerate1	enableVC	gcc	1	1600	   0.999 	   0.999 	   0.994 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 
MatrixMult	autogenerate1	enableVC	gcc	1	1800	   0.999 	   0.997 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   1.000 	   0.999 	   0.999 
MatrixMult	autogenerate1	enableVC	gcc	1	2000	   1.000 	   0.999 	   1.000 	   1.000 	   1.000 	   0.995 	   1.000 	   1.000 	   1.000 	   1.000 
MatrixMult	autogenerate1	enableVC	gcc	1	2200	   0.999 	   0.997 	   1.000 	   1.000 	   0.999 	   1.000 	   1.000 	   1.000 	   1.000 	   1.000 
MatrixMult	autogenerate1	enableVC	gcc	1	2400	   1.000 	   1.000 	   0.999 	   1.000 	   1.000 	   1.000 	   1.000 	   1.000 	   1.000 	   1.000 
MatrixMult	autogenerate1	enableVC	gcc	1	2600	   1.000 	   1.000 	   1.000 	   1.000 	   1.000 	   1.000 	   1.000 	   1.000 	   1.000 	   1.000 
MatrixMult	autogenerate1	enableVC	gcc	1	2800	   1.000 	   1.000 	   1.000 	   0.999 	   1.000 	   1.000 	   1.000 	   1.000 	   0.990 	   1.000 
